CID1,CGL1,CID2,CGL2,eng,rus,cmn,yue,ara,spa,pol,fra,est,fin,mean
1495,HAPPY,1207,YOUNG,0.07692307692307693,0.2,0.09090909090909091,0.09090909090909091,1.0,0.1,0.3,0.7,0.8,0.1,0.3458741258741259
1230,DIRTY,1863,AMAZING,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.7,0.5,0.0,0.2
197,OTHER,885,OPPOSITE,0.5384615384615384,1.2,0.2727272727272727,0.18181818181818182,2.8,1.1,1.6,2.5,0.5,0.3,1.0993006993006993
1230,DIRTY,1267,NARROW,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.5,0.0,0.16
1267,NARROW,1335,WHITE,0.0,0.0,0.36363636363636365,0.0,0.4,0.0,0.0,0.1,0.2,0.0,0.10636363636363637
3634,STUBBORN,1518,STUPID,0.3076923076923077,0.7,1.7272727272727273,0.45454545454545453,1.5,0.7,0.6,2.0,2.3,0.7,1.098951048951049
243,FRESH,1243,WIDE,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.06000000000000001
1230,DIRTY,1887,CHEAP,0.07692307692307693,0.0,0.6363636363636364,0.5454545454545454,1.2,0.0,0.1,0.3,1.3,0.2,0.4358741258741259
2530,SMART,2530,SMART,5.6923076923076925,3.1,5.181818181818182,4.2727272727272725,4.2,5.3,5.1,4.8,5.0,5.6,4.824685314685315
544,SPICY,1035,GOOD,0.0,0.7,0.0,0.09090909090909091,0.4,0.0,0.5,0.3,1.1,0.2,0.3290909090909091
2316,FREE,90,INNOCENT,1.6153846153846154,0.0,0.09090909090909091,0.0,1.1,0.1,1.1,1.7,1.1,0.6,0.7406293706293707
1884,HARD,2239,DENSE,2.5384615384615383,2.9,2.5454545454545454,2.909090909090909,1.8,2.0,0.4,1.9,2.3,0.8,2.009300699300699
3033,SCARED,3975,NERVOUS,2.6923076923076925,1.5,2.0,3.0,3.3,2.1,1.6,1.7,2.1,2.0,2.1992307692307693
1202,BIG,1691,FLEXIBLE,0.0,0.0,0.2727272727272727,0.09090909090909091,0.6,0.0,0.0,0.3,0.4,0.4,0.20636363636363636
1495,HAPPY,1826,ANGRY,0.07692307692307693,0.0,0.0,0.2727272727272727,1.1,0.2,0.1,1.4,0.3,0.4,0.384965034965035
1229,OLD,243,FRESH,0.07692307692307693,0.1,0.18181818181818182,0.0,1.0,0.0,0.0,0.3,0.2,0.4,0.22587412587412586
174,PROUD,699,SAD,0.0,0.1,0.2727272727272727,0.0,0.0,0.1,0.0,1.3,0.0,0.0,0.17727272727272728
1231,NEW,243,FRESH,3.076923076923077,3.4,4.0,2.6363636363636362,4.0,4.0,4.5,4.0,4.0,4.6,3.821328671328671
1412,RUDE,377,LOUD,0.6923076923076923,1.3,3.0,0.5454545454545454,0.4,0.9,0.9,1.7,1.7,0.6,1.173776223776224
584,DIFFICULT,686,EASY,0.07692307692307693,0.1,0.18181818181818182,0.09090909090909091,2.2,0.2,0.0,1.8,0.5,0.4,0.554965034965035
2880,HALT (STOP),741,DRIVE,0.0,0.1,0.09090909090909091,0.09090909090909091,1.0,0.6,0.0,1.5,0.6,0.2,0.41818181818181815
2900,PROTECT,1897,HELP,1.6923076923076923,2.6,1.0909090909090908,2.6363636363636362,2.5,1.3,2.6,3.4,1.7,2.0,2.151958041958042
1523,FORGET,41,IGNORE,0.7692307692307693,2.1,3.272727272727273,2.4545454545454546,1.7,2.4,1.4,3.7,1.6,1.9,2.12965034965035
695,GO,749,ENTER,1.6923076923076923,1.0,1.0,0.7272727272727273,0.9,1.3,3.1,3.0,1.3,0.9,1.491958041958042
1823,BORROW,3534,BEG,1.1538461538461537,0.6,1.0909090909090908,0.6363636363636364,2.2,1.3,0.9,1.1,1.8,1.0,1.1781118881118882
1752,LEAVE,1076,EMERGE (APPEAR),0.07692307692307693,0.1,0.0,0.09090909090909091,1.0,0.6,0.5,0.2,0.4,0.0,0.2967832167832168
1536,UNDERSTAND,1528,FORGIVE,0.7692307692307693,2.0,0.6363636363636364,0.36363636363636365,2.3,1.0,2.0,2.8,2.3,1.1,1.5269230769230768
681,DESTROY,734,MAKE,0.07692307692307693,0.1,0.18181818181818182,0.2727272727272727,1.5,0.2,0.0,1.4,0.8,0.4,0.49314685314685314
1401,DRINK,897,SWALLOW,1.7692307692307692,1.6,1.0909090909090908,0.9090909090909091,3.1,2.2,2.6,4.2,2.2,2.2,2.186923076923077
1823,BORROW,1784,WANT,0.0,0.0,0.2727272727272727,0.18181818181818182,2.0,1.0,0.5,1.0,0.6,0.8,0.6354545454545455
695,GO,1571,SELL,0.0,0.8,0.0,0.09090909090909091,0.3,0.1,0.0,0.4,0.3,0.2,0.2190909090909091
367,RIDE,1519,RUN,0.38461538461538464,0.4,0.36363636363636365,0.18181818181818182,1.0,0.4,0.2,1.5,0.8,0.9,0.613006993006993
1890,BELIEVE,1079,FEEL,2.076923076923077,0.9,0.9090909090909091,0.2727272727272727,1.6,2.2,1.2,2.7,1.4,1.5,1.475874125874126
1990,BECOME,1521,SEEM,0.23076923076923078,1.2,0.2727272727272727,0.7272727272727273,2.6,0.4,0.5,1.6,0.5,0.4,0.8430769230769231
719,FIND,485,DISAPPEAR,0.0,0.0,0.0,0.0,1.3,0.3,0.0,0.4,0.7,0.3,0.3
2880,HALT (STOP),1025,WHISTLE,0.0,0.0,0.0,0.2727272727272727,0.9,0.5,0.1,0.5,0.3,0.1,0.2672727272727273
3447,BEGIN OR START,695,GO,1.5384615384615385,0.3,0.18181818181818182,0.0,0.3,0.6,0.0,1.3,0.6,0.7,0.552027972027972
1447,GIVE,582,LEND,2.6923076923076925,1.7,2.090909090909091,4.454545454545454,3.2,2.2,1.3,3.9,2.5,1.9,2.5937762237762234
695,GO,1446,COME,0.6153846153846154,1.2,0.45454545454545453,0.2727272727272727,1.2,1.3,1.9,4.1,0.6,0.9,1.2542657342657342
1403,BITE,1423,FIGHT,0.6923076923076923,0.7,1.7272727272727273,0.45454545454545453,2.4,0.6,0.9,1.8,1.1,1.0,1.1374125874125873
3302,QUARREL (VERB),3645,PERSUADE,2.1538461538461537,3.3,2.272727272727273,0.5454545454545454,2.6,1.3,4.6,0.8,2.1,0.7,2.0372027972027973
2493,BOIL,991,FRY,1.5384615384615385,0.7,0.7272727272727273,0.45454545454545453,2.2,0.8,2.5,3.0,0.9,2.1,1.492027972027972
1909,SHAKE,696,STIR,1.1538461538461537,1.2,1.9090909090909092,0.5454545454545454,3.9,2.9,2.0,4.1,2.2,1.9,2.180839160839161
1423,FIGHT,1417,KILL,0.6923076923076923,0.3,1.2727272727272727,4.0,2.6,0.5,1.0,2.1,1.0,1.5,1.4965034965034965
1812,TRY,2271,THINK,0.0,0.3,0.5454545454545454,0.7272727272727273,2.1,0.7,0.5,0.3,0.9,0.3,0.6372727272727273
1735,TEAR (SHRED),976,WEAR,0.6153846153846154,0.0,0.18181818181818182,0.0,0.8,0.0,0.0,0.2,0.1,0.1,0.19972027972027973
1752,LEAVE,41,IGNORE,1.1538461538461537,0.5,0.36363636363636365,0.2727272727272727,1.6,0.3,1.5,4.5,1.7,2.4,1.429020979020979
2716,BLAME (SOMEBODY),1814,ACCUSE,4.153846153846154,4.3,3.3636363636363638,2.8181818181818183,4.7,2.4,4.5,4.7,3.1,4.1,3.8135664335664337
1784,WANT,1750,CHOOSE,0.6153846153846154,0.7,0.7272727272727273,0.18181818181818182,2.7,1.4,1.4,3.0,1.3,0.7,1.2724475524475525
724,READ,1403,BITE,0.0,0.0,0.0,0.18181818181818182,0.3,0.0,0.0,0.0,0.2,0.0,0.06818181818181819
1608,LISTEN,1635,OBEY,1.2307692307692308,1.6,2.909090909090909,3.8181818181818183,2.0,0.9,1.8,4.1,0.9,0.8,2.005804195804196
713,STEAL,1869,BUY,0.23076923076923078,0.0,0.5454545454545454,0.0,0.5,0.2,0.0,1.6,0.6,0.6,0.42762237762237765
1536,UNDERSTAND,1608,LISTEN,1.0769230769230769,0.6,1.3636363636363635,0.18181818181818182,1.9,1.1,1.1,2.7,1.3,1.6,1.2922377622377623
1468,LOOK FOR,719,FIND,1.9230769230769231,1.3,4.818181818181818,3.6363636363636362,2.7,1.3,0.8,2.7,1.2,1.8,2.217762237762238
3535,BE DEFEATED,866,WIN,3.076923076923077,0.8,4.454545454545454,3.6363636363636362,5.4,0.3,2.3,3.9,1.6,2.2,2.7667832167832165
150,WORRY,79,WASTE,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.3,0.3,0.1,0.1
1447,GIVE,755,DENY,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.4,0.3,0.0,0.1
1743,JOIN,2882,ADD,2.6923076923076925,1.3,3.727272727272727,3.6363636363636362,1.9,2.9,3.0,4.3,1.6,1.4,2.6455944055944056
1417,KILL,129,CHOKE,1.0,2.3,4.454545454545454,3.727272727272727,3.2,1.0,2.0,3.6,2.6,0.9,2.478181818181818
1990,BECOME,1076,EMERGE (APPEAR),0.07692307692307693,0.7,0.36363636363636365,0.2727272727272727,2.3,0.9,1.5,1.4,0.7,3.6,1.1813286713286713
2017,MIX,1401,DRINK,0.0,0.1,0.0,0.09090909090909091,0.5,0.6,0.1,0.8,0.6,0.0,0.2790909090909091
2864,DECREASE,2014,GO DOWN (DESCEND),0.6923076923076923,0.4,0.18181818181818182,0.0,4.0,2.6,1.6,4.2,1.1,0.3,1.5074125874125874
2882,ADD,1840,BUILD,1.3846153846153846,0.5,1.0,0.6363636363636364,1.6,1.0,0.9,1.5,0.9,0.9,1.032097902097902
694,GET,998,PUT,0.07692307692307693,0.3,0.0,0.0,0.3,0.2,0.0,0.5,0.2,0.2,0.17769230769230768
692,BRING,3642,COMPLAIN,0.0,0.2,0.18181818181818182,0.0,0.7,0.0,0.0,0.2,0.1,0.0,0.13818181818181818
3642,COMPLAIN,3302,QUARREL (VERB),1.6923076923076923,0.7,2.090909090909091,0.18181818181818182,2.0,2.7,1.5,2.1,1.1,1.3,1.5365034965034965
1660,LOSE,1477,KEEP,0.0,0.1,0.18181818181818182,0.09090909090909091,1.0,0.1,0.0,1.5,0.4,0.2,0.3572727272727273
1100,COOK (SOMETHING),991,FRY,2.3076923076923075,1.3,0.45454545454545453,0.8181818181818182,3.4,2.8,2.6,3.4,2.4,3.8,2.328041958041958
369,OWE,582,LEND,0.07692307692307693,1.3,0.36363636363636365,0.45454545454545453,4.2,0.5,2.5,1.0,1.0,2.2,1.3595104895104897
1447,GIVE,1823,BORROW,0.07692307692307693,1.4,2.3636363636363638,4.454545454545454,2.2,1.0,1.8,1.8,3.0,1.8,1.9895104895104896
1623,SPEAK,55,WHISPER,1.5384615384615385,1.2,3.0,1.1818181818181819,3.6,1.5,2.2,4.0,2.2,2.8,2.322027972027972
1447,GIVE,998,PUT,0.3076923076923077,0.7,0.2727272727272727,0.6363636363636364,0.7,1.2,0.4,1.8,0.6,0.9,0.7516783216783216
2900,PROTECT,1330,DEFEND,4.0,4.1,4.0,3.4545454545454546,4.6,5.0,5.1,5.5,4.6,4.3,4.465454545454546
3649,PUNISH,1635,OBEY,0.0,0.2,0.18181818181818182,0.2727272727272727,0.9,1.0,0.8,1.6,0.6,0.4,0.5954545454545455
504,LEARN,1608,LISTEN,0.7692307692307693,0.7,0.5454545454545454,0.36363636363636365,1.8,1.0,0.5,2.4,1.8,0.6,1.0478321678321678
1608,LISTEN,1408,HEAR,4.230769230769231,2.9,4.2727272727272725,4.0,4.8,5.1,2.3,4.7,2.9,3.1,3.8303496503496506
3643,AGREE,3302,QUARREL (VERB),0.07692307692307693,0.2,0.36363636363636365,0.0,1.5,0.5,0.0,2.9,0.7,0.4,0.664055944055944
2021,GRASP,1536,UNDERSTAND,4.076923076923077,2.5,4.2727272727272725,1.4545454545454546,5.0,0.0,5.0,5.9,5.1,4.9,3.8204195804195806
1752,LEAVE,695,GO,4.384615384615385,1.1,4.090909090909091,3.4545454545454546,3.2,3.4,1.5,4.5,0.9,1.4,2.793006993006993
695,GO,1127,SEND,0.3076923076923077,0.1,0.09090909090909091,0.0,1.9,0.7,0.0,0.9,0.7,0.2,0.4898601398601398
755,DENY,601,LIE (MISLEAD),1.1538461538461537,1.1,0.6363636363636364,0.45454545454545453,4.5,1.2,0.9,2.5,1.2,1.0,1.4644755244755245
1417,KILL,681,DESTROY,2.3846153846153846,4.5,3.272727272727273,2.272727272727273,2.6,1.7,1.8,3.2,2.8,3.2,2.773006993006993
2716,BLAME (SOMEBODY),1452,PUSH,0.0,0.0,0.36363636363636365,0.45454545454545453,1.5,0.1,0.0,0.4,0.5,0.0,0.33181818181818185
1586,SMELL (PERCEIVE),92,SPOIL (SOMEBODY OR SOMETHING),0.07692307692307693,0.0,0.0,0.0,1.1,0.0,1.2,0.2,0.0,0.1,0.26769230769230773
3230,DECEIVE,3055,SWINDLE,3.3076923076923075,4.3,2.727272727272727,2.727272727272727,5.0,4.0,4.8,3.8,5.1,4.4,4.016223776223776
133,WEAVE,765,MOVE,0.38461538461538464,0.0,0.0,0.0,0.8,0.3,0.0,0.3,0.4,1.1,0.32846153846153847
3643,AGREE,1271,DELIGHT,0.6923076923076923,1.3,2.0,2.5454545454545454,3.0,1.1,0.8,2.3,0.9,0.9,1.5537762237762238
734,MAKE,1990,BECOME,0.5384615384615384,0.8,2.272727272727273,2.909090909090909,2.2,0.4,0.2,1.1,1.5,0.0,1.192027972027972
2896,CAUSE TO (LET),3238,ALLOW,4.6923076923076925,5.0,3.4545454545454546,2.8181818181818183,2.6,5.1,5.5,4.9,3.6,3.0,4.066503496503496
2904,RINSE,1453,WASH,3.769230769230769,2.6,4.636363636363637,4.0,4.2,3.7,3.5,4.7,3.3,2.8,3.72055944055944
1447,GIVE,3626,KNOW,0.07692307692307693,0.4,0.0,0.09090909090909091,0.5,0.5,0.2,0.6,0.0,0.3,0.2667832167832168
1523,FORGET,504,LEARN,0.07692307692307693,0.2,0.0,0.09090909090909091,0.9,0.1,0.0,1.5,0.5,0.4,0.3767832167832168
366,LIMP,1443,WALK,1.3076923076923077,0.9,2.5454545454545454,2.6363636363636362,2.3,0.9,0.8,3.3,2.3,2.2,1.9189510489510488
1607,HATE,2715,DESPISE,5.3076923076923075,3.1,3.0,2.6363636363636362,4.0,4.4,4.7,4.8,4.0,3.0,3.894405594405595
2271,THINK,685,DECIDE,1.5384615384615385,1.8,0.45454545454545453,0.6363636363636364,2.4,1.6,2.1,2.7,2.4,1.9,1.7529370629370629
1280,FALL,2411,HURT (SOMEBODY),0.3076923076923077,0.9,0.5454545454545454,0.36363636363636365,0.4,1.1,0.3,1.6,1.5,0.7,0.7716783216783216
1309,ASK (INQUIRE),24,PRAY,1.0769230769230769,1.9,0.5454545454545454,0.36363636363636365,3.0,1.5,0.1,3.9,1.8,1.0,1.5186013986013986
1447,GIVE,3238,ALLOW,0.3076923076923077,1.5,1.0,2.6363636363636362,2.8,0.9,1.7,1.4,2.4,4.1,1.8744055944055944
41,IGNORE,3639,AVOID,2.8461538461538463,3.7,0.0,1.0909090909090908,4.1,3.3,3.1,3.6,4.4,3.5,2.9637062937062937
1752,LEAVE,1831,MEET,0.0,0.0,0.36363636363636365,0.0,0.4,1.8,0.0,0.7,0.0,0.0,0.32636363636363636
2117,DESIRE,1784,WANT,5.615384615384615,5.6,4.181818181818182,3.5454545454545454,5.2,4.6,5.3,5.7,4.6,4.8,4.914265734265735
718,PAY,1869,BUY,1.3076923076923077,1.1,2.8181818181818183,3.3636363636363638,3.0,1.0,2.3,4.2,2.4,2.8,2.428951048951049
1477,KEEP,1447,GIVE,0.0,0.2,0.18181818181818182,0.18181818181818182,0.7,0.7,0.2,1.9,0.5,0.4,0.4963636363636364
1623,SPEAK,1408,HEAR,0.07692307692307693,0.3,0.45454545454545453,0.18181818181818182,1.6,0.7,0.8,1.9,0.7,0.6,0.7313286713286713
695,GO,3238,ALLOW,0.07692307692307693,0.2,0.0,0.0,0.5,0.4,0.2,0.4,0.5,0.5,0.2776923076923077
1112,SUCCEED,1812,TRY,0.7692307692307693,0.3,0.2727272727272727,0.18181818181818182,2.1,0.5,0.1,2.3,1.4,0.9,0.8823776223776223
749,ENTER,369,OWE,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.1,0.0,0.06
1743,JOIN,203,MARRY,2.923076923076923,0.6,0.2727272727272727,0.0,1.4,2.4,2.1,3.7,1.9,1.1,1.6395804195804196
866,WIN,1112,SUCCEED,3.076923076923077,1.7,3.727272727272727,4.181818181818182,4.4,3.1,2.6,4.6,4.2,3.3,3.4886013986013986
1749,TAKE,713,STEAL,2.076923076923077,0.5,1.0,0.45454545454545453,2.9,1.0,1.2,3.3,2.0,1.9,1.6331468531468532
183,BAKE,991,FRY,1.3076923076923077,1.4,1.0,2.4545454545454546,2.7,1.4,2.7,4.4,3.3,3.0,2.366223776223776
702,CATCH,1095,LET GO OR SET FREE,0.07692307692307693,0.1,0.2727272727272727,0.45454545454545453,1.3,0.4,0.0,0.4,0.8,0.4,0.42041958041958044
1823,BORROW,1571,SELL,0.07692307692307693,0.1,0.5454545454545454,0.09090909090909091,1.5,0.4,0.0,1.2,0.6,0.3,0.4813286713286713
1387,ARRIVE,1752,LEAVE,0.07692307692307693,0.0,0.2727272727272727,0.0,0.1,0.4,0.0,0.4,0.8,0.3,0.23496503496503496
1477,KEEP,2900,PROTECT,1.0,1.9,0.2727272727272727,0.5454545454545454,2.4,1.8,1.7,4.4,3.2,0.7,1.7918181818181818
1046,SHUT,1278,VOMIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.01
1448,HOLD,928,EMBRACE,2.0,0.4,0.0,0.0,3.3,1.1,1.0,3.6,2.3,1.6,1.53
700,CARRY,692,BRING,2.0,2.2,3.0,4.2727272727272725,0.6,0.7,2.3,3.8,2.1,1.8,2.2772727272727273
1752,LEAVE,1743,JOIN,0.07692307692307693,0.0,0.36363636363636365,0.0,1.1,0.5,0.0,2.2,0.3,0.1,0.4640559440559441
421,RETREAT,1752,LEAVE,2.923076923076923,2.6,3.4545454545454546,4.0,2.9,2.9,3.4,4.9,2.3,3.1,3.2477622377622373
1752,LEAVE,1590,WAIT (FOR),0.0,0.2,0.36363636363636365,0.0,0.8,0.4,0.0,1.3,0.2,0.3,0.3563636363636364
1401,DRINK,2134,RAISE (BRING UP),0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.1,0.8,0.0,0.15
3626,KNOW,1890,BELIEVE,2.0,0.5,0.9090909090909091,0.45454545454545453,2.2,0.9,0.1,3.1,1.9,1.7,1.3763636363636365
694,GET,1869,BUY,1.7692307692307692,3.8,0.8181818181818182,0.0,2.6,3.0,0.2,1.7,2.0,1.1,1.698741258741259
998,PUT,357,HANG UP,0.7692307692307693,0.5,0.9090909090909091,0.8181818181818182,2.7,2.0,0.3,1.0,1.6,0.1,1.0696503496503496
1452,PUSH,1455,PULL,0.07692307692307693,0.6,0.45454545454545453,0.2727272727272727,1.5,1.9,0.5,2.4,0.6,0.5,0.8804195804195803
734,MAKE,733,EARN,2.6923076923076925,3.6,0.36363636363636365,0.0,0.5,0.5,0.9,0.6,0.7,0.2,1.0055944055944057
707,REMEMBER,2271,THINK,0.8461538461538461,0.7,0.36363636363636365,0.09090909090909091,2.2,1.7,0.6,3.3,1.9,1.0,1.27006993006993
1814,ACCUSE,601,LIE (MISLEAD),0.15384615384615385,0.2,0.2727272727272727,0.18181818181818182,2.2,0.5,0.0,1.0,0.5,0.1,0.5108391608391608
1414,SQUEEZE,928,EMBRACE,1.8461538461538463,0.0,0.45454545454545453,0.09090909090909091,1.7,0.9,3.7,3.5,1.4,1.5,1.509160839160839
1047,PURSUE,3645,PERSUADE,0.07692307692307693,1.1,0.18181818181818182,0.2727272727272727,1.5,0.4,1.9,0.7,0.3,0.7,0.7131468531468531
3639,AVOID,755,DENY,0.38461538461538464,0.2,0.5454545454545454,0.2727272727272727,2.1,1.0,0.4,1.1,2.5,0.9,0.9402797202797203
1095,LET GO OR SET FREE,1913,PRESS,0.0,0.0,0.0,0.18181818181818182,1.0,0.2,0.0,0.4,0.4,0.0,0.21818181818181817
1447,GIVE,713,STEAL,0.07692307692307693,0.0,0.36363636363636365,0.09090909090909091,0.7,0.1,0.0,1.4,0.3,0.3,0.33314685314685316
1417,KILL,1330,DEFEND,0.3076923076923077,0.0,0.36363636363636365,0.0,0.8,0.4,0.3,1.3,0.6,0.4,0.44713286713286715
1477,KEEP,1823,BORROW,0.23076923076923078,0.2,0.0,0.0,1.3,0.2,0.0,1.9,0.5,0.4,0.47307692307692306
1660,LOSE,694,GET,0.0,0.0,0.36363636363636365,0.09090909090909091,1.1,0.2,0.0,1.4,0.2,0.1,0.34545454545454546
3552,GREET,1831,MEET,1.9230769230769231,2.0,0.5454545454545454,0.8181818181818182,0.8,0.4,0.8,2.5,1.7,1.8,1.3286713286713288
1261,SING,1574,FLOAT,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.04
1675,PROMISE,1939,SWEAR,4.846153846153846,3.0,3.909090909090909,3.6363636363636362,1.7,5.3,4.5,5.4,3.3,4.8,4.039160839160839
696,STIR,2017,MIX,3.6153846153846154,1.4,3.5454545454545454,4.454545454545454,4.1,3.1,3.6,4.8,1.6,4.9,3.5115384615384615
2014,GO DOWN (DESCEND),421,RETREAT,1.5384615384615385,0.4,0.09090909090909091,0.09090909090909091,1.6,0.9,1.5,0.6,1.1,1.0,0.8820279720279721
1387,ARRIVE,1446,COME,2.3076923076923075,3.1,2.8181818181818183,2.3636363636363638,3.5,1.9,4.5,5.0,4.0,5.1,3.458951048951049
1443,WALK,1442,STAND,0.38461538461538464,0.2,0.36363636363636365,0.36363636363636365,1.1,0.2,0.0,2.6,0.5,0.7,0.6411888111888112
41,IGNORE,1309,ASK (INQUIRE),0.0,0.0,0.18181818181818182,0.0,0.4,0.2,0.0,1.1,0.2,0.0,0.2081818181818182
709,TEACH,3649,PUNISH,0.0,0.0,0.5454545454545454,0.45454545454545453,1.2,0.5,0.0,0.7,0.2,0.7,0.43
3535,BE DEFEATED,2630,WHIP,2.769230769230769,0.2,0.36363636363636365,0.7272727272727273,1.0,4.3,3.3,5.2,2.4,3.6,2.386013986013986
692,BRING,1127,SEND,0.07692307692307693,0.3,0.09090909090909091,0.18181818181818182,1.7,1.0,0.0,2.1,0.6,0.8,0.684965034965035
754,HURRY,2860,BOLT (MOVE IN HASTE),4.6923076923076925,3.0,4.0,4.454545454545454,5.2,5.7,5.0,5.3,4.4,2.8,4.454685314685315
956,FLEE,2142,RUN AWAY,4.6923076923076925,0.7,5.636363636363637,5.2727272727272725,5.3,5.5,5.7,5.8,5.4,5.6,4.96013986013986
755,DENY,2022,ADMIT,0.07692307692307693,0.1,0.36363636363636365,0.09090909090909091,1.2,0.2,0.0,1.6,0.7,0.4,0.4731468531468532
1749,TAKE,700,CARRY,0.9230769230769231,0.3,2.8181818181818183,3.6363636363636362,1.7,0.7,0.0,1.9,1.1,0.5,1.3577622377622378
1355,LAUGH,1261,SING,0.3076923076923077,0.2,0.0,0.36363636363636365,1.2,0.4,0.2,1.9,0.4,0.5,0.5471328671328671
1355,LAUGH,1839,CRY,0.07692307692307693,0.0,0.36363636363636365,0.09090909090909091,1.2,0.2,0.1,1.9,1.1,0.4,0.5431468531468531
1587,SMELL (STINK),1586,SMELL (PERCEIVE),3.6153846153846154,0.4,2.5454545454545454,2.5454545454545454,1.5,2.7,5.7,4.0,2.6,5.5,3.1106293706293706
1917,TIE,133,WEAVE,1.9230769230769231,0.1,1.9090909090909092,1.0909090909090908,3.4,0.0,1.5,3.4,3.9,1.1,1.8323076923076922
1100,COOK (SOMETHING),2017,MIX,0.6153846153846154,0.3,0.2727272727272727,0.36363636363636365,1.7,1.0,0.4,2.3,0.9,0.4,0.8251748251748252
1752,LEAVE,749,ENTER,0.07692307692307693,0.0,0.36363636363636365,0.09090909090909091,0.2,0.1,0.5,0.4,0.5,0.0,0.22314685314685315
1752,LEAVE,987,REMAIN,0.23076923076923078,0.0,0.18181818181818182,0.09090909090909091,0.9,0.1,0.0,1.7,0.5,1.1,0.4803496503496504
1528,FORGIVE,1523,FORGET,0.15384615384615385,1.3,0.5454545454545454,0.09090909090909091,2.3,2.2,2.1,3.4,0.7,0.8,1.359020979020979
715,SHOUT,2522,SCREAM (NOISE),3.6923076923076925,5.3,3.5454545454545454,3.727272727272727,5.3,5.4,5.6,5.7,3.3,4.5,4.606503496503497
1590,WAIT (FOR),987,REMAIN,2.230769230769231,0.7,1.1818181818181819,0.5454545454545454,2.0,2.3,1.8,2.9,1.1,1.9,1.665804195804196
1468,LOOK FOR,1435,HUNT,3.230769230769231,1.5,0.7272727272727273,0.7272727272727273,1.4,1.7,2.6,2.0,2.2,2.0,1.8085314685314686
2869,BOTHER (HARASS),2883,DISTURB,3.8461538461538463,3.2,3.8181818181818183,0.0,4.9,3.2,4.0,5.9,3.5,3.9,3.6264335664335667
1446,COME,692,BRING,0.07692307692307693,0.6,1.7272727272727273,2.3636363636363638,3.2,0.6,0.1,0.9,1.0,1.4,1.1967832167832166
3665,TRAVEL,695,GO,2.1538461538461537,2.0,0.2727272727272727,0.9090909090909091,2.9,2.9,2.8,4.1,2.2,3.3,2.3535664335664337
1536,UNDERSTAND,3626,KNOW,3.0,1.5,3.1818181818181817,3.8181818181818183,2.7,3.4,2.5,3.4,3.0,3.1,2.96
1359,SEPARATE,1752,LEAVE,1.0,0.4,2.272727272727273,3.272727272727273,1.7,0.3,0.0,1.8,0.6,0.4,1.1745454545454546
761,COVER,2900,PROTECT,1.7692307692307692,3.2,1.1818181818181819,0.7272727272727273,2.0,3.8,2.1,4.9,1.3,2.6,2.357832167832168
685,DECIDE,1750,CHOOSE,4.153846153846154,1.7,3.8181818181818183,0.7272727272727273,3.4,4.0,4.5,5.1,3.5,2.8,3.36993006993007
1439,SWIM,1831,MEET,0.5384615384615384,0.0,0.0,0.09090909090909091,0.6,0.0,0.0,0.6,0.0,0.0,0.18293706293706294
1523,FORGET,3626,KNOW,0.07692307692307693,0.1,0.0,0.09090909090909091,0.9,0.2,0.0,1.6,0.4,0.3,0.3667832167832168
1413,PLAY,1423,FIGHT,0.0,0.1,0.36363636363636365,0.36363636363636365,0.4,0.4,0.0,1.4,0.7,0.6,0.43272727272727274
3302,QUARREL (VERB),715,SHOUT,1.7692307692307692,0.4,1.0909090909090908,0.2727272727272727,1.7,0.9,3.1,2.1,1.0,1.1,1.3432867132867132
1135,KICK,2411,HURT (SOMEBODY),0.9230769230769231,2.3,0.8181818181818182,2.5454545454545454,1.7,1.3,1.1,3.9,1.9,0.8,1.7286713286713287
1839,CRY,1839,CRY,4.153846153846154,4.3,5.909090909090909,5.454545454545454,2.7,4.8,4.9,2.7,3.8,0.8,3.951748251748252
719,FIND,2142,RUN AWAY,0.0,0.0,0.0,0.0,1.1,0.3,0.0,0.6,0.4,0.4,0.28
1468,LOOK FOR,1819,LOOK,4.769230769230769,1.2,1.0909090909090908,0.7272727272727273,2.0,3.9,0.2,2.4,1.7,1.6,1.9587412587412587
353,STRIKE,161,MISS (A TARGET),0.0,0.0,0.36363636363636365,0.09090909090909091,1.0,0.2,0.1,2.2,0.8,0.4,0.5154545454545455
1897,HELP,1309,ASK (INQUIRE),0.3076923076923077,0.2,0.18181818181818182,0.0,1.9,0.5,0.0,1.2,0.9,0.4,0.558951048951049
2856,CHANGE (SOMETHING),1264,CHANGE,5.615384615384615,2.1,3.8181818181818183,4.181818181818182,5.3,4.2,3.3,5.5,3.0,3.4,4.041538461538462
3649,PUNISH,1433,HIT,0.6153846153846154,0.9,0.0,0.0,2.7,1.3,1.2,2.9,1.9,0.3,1.1815384615384616
